,ID,Hash Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
6572,3675,9bb939e99f1098a1fb720aeb6c9c4ac555c5f37de93fd3bb7d6b2638353b650e,M,28.0,166.0,62.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Pommelled Horse,
6584,3683,a0fb48d6871e5c834402e9eb0f6c46ff18cdac130d1b2df810d73012ca50b505,F,24.0,169.0,53.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 10 kilometres Walk,
6585,3683,a0fb48d6871e5c834402e9eb0f6c46ff18cdac130d1b2df810d73012ca50b505,F,28.0,169.0,53.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,
6586,3683,a0fb48d6871e5c834402e9eb0f6c46ff18cdac130d1b2df810d73012ca50b505,F,32.0,169.0,53.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 20 kilometres Walk,
6693,3747,9db60c6d854300ee77219bb3a27b505691ebb6e71bb149e6f2f4dae480f20c64,M,24.0,,,Germany,GER,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
7239,4051,18f2b34cf6d4c1cbea70342a50a0db6ff70a716b8b0307f7ad9291a4b57fa8e7,M,27.0,200.0,97.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,
7240,4051,18f2b34cf6d4c1cbea70342a50a0db6ff70a716b8b0307f7ad9291a4b57fa8e7,M,31.0,200.0,97.0,Germany,GER,2012 Summer,2012,Summer,London,Volleyball,Volleyball Men's Volleyball,
7357,4120,801c256a3459e59c663101d0c165a26b84082991e56c4257d62de5d2fa736e77,M,33.0,180.0,76.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,
7759,4314,bc2e3596e8367bcded2420e1c2f245fc8e4fc0260fc4289c40ecce10058dd2cf,F,23.0,168.0,60.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,
7762,4317,f5db3b81709849e21a2370382bf1cbdc225b979d5f6c302e129803cdd91a3c96,M,30.0,186.0,99.0,Germany-3,GER,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Two,
7763,4317,f5db3b81709849e21a2370382bf1cbdc225b979d5f6c302e129803cdd91a3c96,M,30.0,186.0,99.0,Germany-3,GER,2010 Winter,2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Four,
7769,4319,dfa1afc56ecb052e35ce86abce424bb52edeb08187c718806284e5f0635fcd9f,M,41.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
7770,4319,dfa1afc56ecb052e35ce86abce424bb52edeb08187c718806284e5f0635fcd9f,M,41.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
7771,4319,dfa1afc56ecb052e35ce86abce424bb52edeb08187c718806284e5f0635fcd9f,M,41.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
7772,4319,dfa1afc56ecb052e35ce86abce424bb52edeb08187c718806284e5f0635fcd9f,M,41.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
7773,4319,dfa1afc56ecb052e35ce86abce424bb52edeb08187c718806284e5f0635fcd9f,M,45.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
7774,4319,dfa1afc56ecb052e35ce86abce424bb52edeb08187c718806284e5f0635fcd9f,M,45.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
7775,4320,9ee84bafb5b7b43340ed7443b6e1ce95050fe17f88c03d5f19c95282a13a34ed,F,29.0,174.0,70.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Football,Football Women's Football,Bronze
7785,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,24.0,179.0,72.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's Sprint,
7786,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,24.0,179.0,72.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,
7787,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,24.0,179.0,72.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 10/10 kilometres Pursuit,
7788,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,24.0,179.0,72.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Bronze
7789,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,28.0,179.0,72.0,Germany,GER,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Bronze
7790,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,28.0,179.0,72.0,Germany,GER,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
7791,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,28.0,179.0,72.0,Germany,GER,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,
7792,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,28.0,179.0,72.0,Germany,GER,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
7793,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,32.0,179.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,
7794,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,32.0,179.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,
7795,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,32.0,179.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Silver
7796,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,32.0,179.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
7797,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,36.0,179.0,72.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,
7798,4322,8636ee11cbce4dfe2b8576ea52c6403daf4472c3da6174dedc40abcc997fbf57,M,36.0,179.0,72.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,
7799,4323,b26350d839d7fb3698f388998488924f39a4feae8014f55d998f42256aca4abf,F,26.0,174.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Women's 500 metres,
7800,4323,b26350d839d7fb3698f388998488924f39a4feae8014f55d998f42256aca4abf,F,26.0,174.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,000 metres",
7801,4323,b26350d839d7fb3698f388998488924f39a4feae8014f55d998f42256aca4abf,F,26.0,174.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,500 metres",
7802,4323,b26350d839d7fb3698f388998488924f39a4feae8014f55d998f42256aca4abf,F,30.0,174.0,72.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 1,000 metres",
7803,4323,b26350d839d7fb3698f388998488924f39a4feae8014f55d998f42256aca4abf,F,30.0,174.0,72.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Speed Skating,"Speed Skating Women's 1,500 metres",
7906,4378,f64a76e8148171ced890087100650508a186ccff49e406a61221f1a22e61b968,M,21.0,,,Germany,GER,1900 Summer,1900,Summer,Paris,Water Polo,Water Polo Men's Water Polo,
7907,4378,f64a76e8148171ced890087100650508a186ccff49e406a61221f1a22e61b968,M,21.0,,,Germany,GER,1900 Summer,1900,Summer,Paris,Swimming,Swimming Men's Underwater Swimming,
8051,4456,d2186ea40b8f6871de3b84ad967cf051d36b7467e15d918dcf56a242eb301de0,M,28.0,180.0,65.0,Germany,GER,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",
8052,4457,ec943cfff7e0930ebc4778b0018a3d92cdab228880e26e7b2d675c4ef35c7902,F,27.0,165.0,60.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 3,000 metres",
8053,4457,ec943cfff7e0930ebc4778b0018a3d92cdab228880e26e7b2d675c4ef35c7902,F,27.0,165.0,60.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Women's 5,000 metres",
8054,4457,ec943cfff7e0930ebc4778b0018a3d92cdab228880e26e7b2d675c4ef35c7902,F,31.0,165.0,60.0,Germany,GER,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 1,500 metres",
8055,4457,ec943cfff7e0930ebc4778b0018a3d92cdab228880e26e7b2d675c4ef35c7902,F,31.0,165.0,60.0,Germany,GER,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 3,000 metres",
8056,4457,ec943cfff7e0930ebc4778b0018a3d92cdab228880e26e7b2d675c4ef35c7902,F,31.0,165.0,60.0,Germany,GER,2006 Winter,2006,Winter,Torino,Speed Skating,"Speed Skating Women's 5,000 metres",
8057,4457,ec943cfff7e0930ebc4778b0018a3d92cdab228880e26e7b2d675c4ef35c7902,F,31.0,165.0,60.0,Germany,GER,2006 Winter,2006,Winter,Torino,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold
8058,4457,ec943cfff7e0930ebc4778b0018a3d92cdab228880e26e7b2d675c4ef35c7902,F,35.0,165.0,60.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 1,500 metres",
8059,4457,ec943cfff7e0930ebc4778b0018a3d92cdab228880e26e7b2d675c4ef35c7902,F,35.0,165.0,60.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 3,000 metres",
8060,4457,ec943cfff7e0930ebc4778b0018a3d92cdab228880e26e7b2d675c4ef35c7902,F,35.0,165.0,60.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Speed Skating,"Speed Skating Women's 5,000 metres",
8061,4457,ec943cfff7e0930ebc4778b0018a3d92cdab228880e26e7b2d675c4ef35c7902,F,35.0,165.0,60.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold
8154,4499,617d7cd57816ebf60d66fa390f1bd1bec05fb8b82c0062912075098cc0337cf6,M,40.0,,,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Sculpturing, Unknown Event",
8247,4546,9a402fe7bba5715be633c28e6e25f6c6b913e8f54c250db556ec531538f3f8f7,M,26.0,173.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",
8399,4620,19fd61c4cc78e84855ace3f47fb8c39df12173ba0cecb9ef70fa462713d0f96b,F,22.0,164.0,67.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,
8516,4685,01c1151cb41e471b79b139095826fc1ededed954d3cee23ff62f49dfe8b159b2,F,24.0,172.0,62.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Bronze
8517,4685,01c1151cb41e471b79b139095826fc1ededed954d3cee23ff62f49dfe8b159b2,F,24.0,172.0,62.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
8518,4685,01c1151cb41e471b79b139095826fc1ededed954d3cee23ff62f49dfe8b159b2,F,28.0,172.0,62.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
8519,4685,01c1151cb41e471b79b139095826fc1ededed954d3cee23ff62f49dfe8b159b2,F,28.0,172.0,62.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 10 kilometres Pursuit,
8520,4685,01c1151cb41e471b79b139095826fc1ededed954d3cee23ff62f49dfe8b159b2,F,28.0,172.0,62.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 15 kilometres,
8521,4685,01c1151cb41e471b79b139095826fc1ededed954d3cee23ff62f49dfe8b159b2,F,28.0,172.0,62.0,Germany,GER,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold
8522,4685,01c1151cb41e471b79b139095826fc1ededed954d3cee23ff62f49dfe8b159b2,F,32.0,172.0,62.0,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 7.5 kilometres Sprint,
8523,4685,01c1151cb41e471b79b139095826fc1ededed954d3cee23ff62f49dfe8b159b2,F,32.0,172.0,62.0,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 10 kilometres Pursuit,
8524,4685,01c1151cb41e471b79b139095826fc1ededed954d3cee23ff62f49dfe8b159b2,F,32.0,172.0,62.0,Germany,GER,2006 Winter,2006,Winter,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver
9045,4978,e6e84161dc317f7f8f794726f0d3320aabe4797c328c2b6e9441ed9bfa4427af,M,21.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Coxed Pairs,Gold
9050,4982,0f2075ade04732d2f48616cd49df1a230a3036de07c80f027bbf8e771e242e38,M,19.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 400 metres Freestyle,
9051,4982,0f2075ade04732d2f48616cd49df1a230a3036de07c80f027bbf8e771e242e38,M,19.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Swimming,"Swimming Men's 1,500 metres Freestyle",
9298,5115,6becf3d568d817864854dc94f8b9cd0be797ef7477adcee92ae21dfed0922ff7,F,16.0,168.0,42.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,
9300,5117,b024ceac3591359d0a0eb214f7dead81113870893fd4dfb2bdf08a08cc10e483,M,26.0,178.0,77.0,Germany-1,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Gold
9301,5117,b024ceac3591359d0a0eb214f7dead81113870893fd4dfb2bdf08a08cc10e483,M,26.0,178.0,77.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Gold
9468,5195,1a9494541b542711e68b5f78182265a43f72073bb7e92b93c0e13436b7f61c69,M,24.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
9469,5196,6d5f17f1b89cabc16a7c098abb74f6ce7d10409b27bdc65120bb3aec855685d4,M,22.0,,,Germany,GER,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Pairs,Silver
9470,5197,f039ac893dc72abbd4471d91860b673d89bb3c02b9439de2646ec45cad5cd3ea,M,27.0,178.0,62.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 5,000 metres",
9471,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,19.0,173.0,59.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Bronze
9472,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,19.0,173.0,59.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Women's Points Race,
9473,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,24.0,173.0,59.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Individual Time Trial,
9474,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,24.0,173.0,59.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",
9475,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,24.0,173.0,59.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Cycling,Cycling Women's Points Race,
9476,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,28.0,173.0,59.0,Germany,GER,2004 Summer,2004,Summer,Athina,Cycling,"Cycling Women's Road Race, Individual",Silver
9477,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,28.0,173.0,59.0,Germany,GER,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Individual Time Trial,
9478,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,32.0,173.0,59.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Cycling,"Cycling Women's Road Race, Individual",
9479,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,32.0,173.0,59.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Women's Individual Time Trial,
9480,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,36.0,173.0,59.0,Germany,GER,2012 Summer,2012,Summer,London,Cycling,"Cycling Women's Road Race, Individual",
9481,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,36.0,173.0,59.0,Germany,GER,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Individual Time Trial,Silver
9482,5198,e43f3503af76829bfcf39190f8a0292ca081fa74e472d294b4db423c9bd1d1ee,F,36.0,173.0,59.0,Germany,GER,2012 Summer,2012,Summer,London,Cycling,Cycling Women's Team Pursuit,
9485,5200,01f1c5867ae5c376640ed3b72933ae649a1a6ac7c482de464f1e1b7a35f2730e,M,26.0,180.0,93.0,Germany-3,GER,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Two,
9486,5200,01f1c5867ae5c376640ed3b72933ae649a1a6ac7c482de464f1e1b7a35f2730e,M,26.0,180.0,93.0,Germany-1,GER,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Men's Four,
9506,5214,a5e8d7019aa12cc05353d8d63966223246524d1926a2e298f41e2afc0de4b0b4,M,21.0,,,Ludwigshafener Ruderverein,GER,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",Gold
9511,5218,8ad326ba9e36aff1ad60dd1dc4ce77b78d6fe5f56c1b6ecd4f57ff628164a54b,M,22.0,183.0,87.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,
9512,5218,8ad326ba9e36aff1ad60dd1dc4ce77b78d6fe5f56c1b6ecd4f57ff628164a54b,M,25.0,183.0,87.0,Germany,GER,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Bronze
9526,5224,6cd9323ae07b86eaa2428c597512f9f0dcd14249dacdbebc0291e711650a1dfc,M,,,,Germany,GER,1906 Summer,1906,Summer,Athina,Cycling,Cycling Men's Sprint,
9527,5224,6cd9323ae07b86eaa2428c597512f9f0dcd14249dacdbebc0291e711650a1dfc,M,,,,Germany,GER,1906 Summer,1906,Summer,Athina,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze
9528,5224,6cd9323ae07b86eaa2428c597512f9f0dcd14249dacdbebc0291e711650a1dfc,M,,,,Germany,GER,1906 Summer,1906,Summer,Athina,Cycling,"Cycling Men's 5,000 metres",
9529,5224,6cd9323ae07b86eaa2428c597512f9f0dcd14249dacdbebc0291e711650a1dfc,M,,,,Germany,GER,1906 Summer,1906,Summer,Athina,Cycling,Cycling Men's 20 kilometres,
9530,5225,e6fffa700c25553365501a252da89ec4fb15eca130a3cff37117cf3c891c8c5c,M,23.0,172.0,82.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Light-Heavyweight,
9535,5229,675eb30590060ddd4ef4f6f32ec6967815e97b289c41e7170c08b382c94a1c4c,F,24.0,175.0,69.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,
9542,5234,2855c56ffdab3ac33e462c19dad0dd00b7228670a29604707e43ae37493e3690,M,29.0,174.0,115.0,Germany,GER,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Heavyweight,
10304,5640,277ed4897365b2af7da5c45be62f57faa662aa80894c22fc1dbfbb78398c86cb,M,31.0,175.0,80.0,Germany,GER,1960 Summer,1960,Summer,Roma,Shooting,Shooting Men's Trap,
10305,5641,2b16bec89d2452e45e9b6f1a2f11c076220a5c7ea9140c56383746d14ab4d4e6,F,18.0,170.0,50.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,
10403,5698,62cba1fea05473c148fed9c7a60ce330870fce25a671c1cf0629b2a3a7ef778f,F,27.0,181.0,59.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's High Jump,
10465,5719,d11e2413cca02bd60d72d2890eed430c334442a1e7bfa56ef658a4db2a661f63,M,36.0,176.0,68.0,Germany,GER,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 50 kilometres Walk,
10853,5931,1c3a425d81bea2fe448699656c75a5a422afc5af20304223b00dc764154b38d9,M,25.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Silver
10862,5934,77262812eb09ea1144fc7ec9d2c7d7530373361e545c2aec7b82fca76ad5eec4,F,25.0,170.0,57.0,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Bronze
10863,5934,77262812eb09ea1144fc7ec9d2c7d7530373361e545c2aec7b82fca76ad5eec4,F,25.0,170.0,57.0,Germany,GER,2012 Summer,2012,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold
10864,5934,77262812eb09ea1144fc7ec9d2c7d7530373361e545c2aec7b82fca76ad5eec4,F,29.0,170.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",
10865,5934,77262812eb09ea1144fc7ec9d2c7d7530373361e545c2aec7b82fca76ad5eec4,F,29.0,170.0,57.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver
10880,5939,216904abca22cbee53f02e0975aeb2a1401a57db226a42e0d4ed85f6d2b9fe64,M,47.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Graphic Arts",
10984,5997,7d691fbebe1c0c2c2bf256f497ee27b5147cb56a5b9242c3177c160b63f12216,M,30.0,187.0,112.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Mixed Two Person Keelboat,
10988,6001,a2443b47d3e3b1bbaf670631740802c847cdd811141d0576a1d6f3fe05fb82f4,M,,,,Germany,GER,1908 Summer,1908,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,
10997,6006,300d402d0d41d824c0a94dccffed4f606f47d0ddf59d60c094fc22803843f13d,M,20.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Flyweight,
11014,6017,9afcdd09ad273082ac470af8ccb124e4e744fa4e79741e58e94cdb1447f01c51,F,30.0,171.0,60.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Football,Football Women's Football,
11312,6183,4788fbac7326650fcbc2dbc43773d26e573ba1d12343029641a91c71ec3f3052,M,27.0,185.0,82.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Curling,Curling Men's Curling,
11313,6183,4788fbac7326650fcbc2dbc43773d26e573ba1d12343029641a91c71ec3f3052,M,35.0,185.0,82.0,Germany,GER,2006 Winter,2006,Winter,Torino,Curling,Curling Men's Curling,
11714,6392,fc25b0cfbbf2b4be48b9a1427e9c97c87b8c6b611f5ed7b4840e965ea5f65bb3,M,27.0,196.0,90.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Bronze
11715,6392,fc25b0cfbbf2b4be48b9a1427e9c97c87b8c6b611f5ed7b4840e965ea5f65bb3,M,31.0,196.0,90.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Silver
11718,6395,40e9c516653b360c259f6d7e6bb38d14d60e8b0b32133dfb58da00c4d19d7813,M,34.0,180.0,80.0,Bronia,GER,1960 Summer,1960,Summer,Roma,Sailing,Sailing Mixed 5.5 metres,
11795,6437,eee57d02294cf00c79b0e3ea1a7170e5e1bccd32c107f012bfbf5113e13cafa2,M,42.0,,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Painting, Paintings",
11796,6437,eee57d02294cf00c79b0e3ea1a7170e5e1bccd32c107f012bfbf5113e13cafa2,M,50.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
11797,6437,eee57d02294cf00c79b0e3ea1a7170e5e1bccd32c107f012bfbf5113e13cafa2,M,50.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
11830,6452,c5289380abb76bc1aa520c77718aeb29a1f535f5ae1fc64e85ea13038ab8856f,M,27.0,161.0,51.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Flyweight,
11940,6505,a043d68c058a6dd95d8334661b965b153277325287a4b477d0d6b4c55abc7c84,M,24.0,195.0,92.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
11941,6505,a043d68c058a6dd95d8334661b965b153277325287a4b477d0d6b4c55abc7c84,M,28.0,195.0,92.0,Germany,GER,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
